"TRANSECT","01/01/1855 12:00:01 AM to 01/01/1867 12:00:01 AM","01/01/1867 12:00:01 AM to 08/01/1924 12:00:01 AM","08/01/1924 12:00:01 AM to 10/01/1924 12:00:01 AM","10/01/1924 12:00:01 AM to 11/24/1933 12:00:01 AM","11/24/1933 12:00:01 AM to 05/12/1951 12:00:01 AM","05/12/1951 12:00:01 AM to 04/18/1974 12:00:01 AM","04/18/1974 12:00:01 AM to 12/29/2002 12:00:01 AM","12/29/2002 12:00:01 AM to 11/25/2003 12:00:01 AM","11/25/2003 12:00:01 AM to 03/01/2006 12:00:01 AM"
128,NA,NA,NA,12.7461374210208,-9.11335306993,1.95229089494,-4.4252386539428,NA,NA
129,NA,NA,NA,13.4657642020096,-5.4947505950874,-2.4704777230196,-7.9125715324891,NA,NA
130,NA,NA,NA,20.2777714342352,-9.4892285717026,-2.7914203274086,-9.5353297956292,NA,NA
131,NA,NA,NA,11.8935480125463,-4.7388061757234,-1.2269500770051,-5.380156731568,NA,NA
132,NA,NA,NA,13.1847494712991,-12.5155858749944,3.0182323560008,-4.9235801818913,NA,NA
133,NA,NA,NA,11.8031467723913,-10.7483469866907,1.7421184735023,-3.7458768452274,NA,NA
134,NA,NA,NA,14.9763910737219,-12.5556992691431,-2.9831975606572,-1.1717426256893,NA,NA
135,NA,NA,NA,15.2323942658438,-16.156098680787,-0.929929032100802,1.5464471690493,NA,NA
136,NA,NA,NA,15.0816742740607,-19.300546961899,1.0761862837234,2.9495483152647,NA,NA
137,NA,NA,NA,13.2641862376678,-16.8099820644492,2.4546125901449,-2.4264136679619,NA,NA
138,NA,NA,NA,14.5355252654332,-16.0298820475889,1.0514449785711,-7.3711238289827,NA,NA
139,NA,NA,NA,11.9845720846291,-13.3949805061989,0.609497179803299,-10.4798624881384,NA,NA
140,NA,NA,NA,18.0959974051216,-18.5465372865669,0.871316579003498,-4.0358093532554,NA,NA
141,NA,NA,NA,10.6703775045459,-8.8475249370766,2.3668365768469,-7.0139711314403,NA,NA
142,NA,NA,NA,11.8397149692818,-7.8671092359185,5.1285305843433,-7.9159581195791,NA,NA
143,NA,NA,NA,8.7079509973046,-2.4355557506268,5.2209931911329,-8.4298776115019,NA,NA
144,NA,NA,NA,7.796120150326,1.7634161856005,2.4407606221101,-6.2035275850753,NA,NA
145,NA,NA,NA,7.9945444452113,4.1151709136912,0.815996960103497,-7.5868948025196,NA,NA
146,NA,NA,NA,13.4467422966956,-2.1830494918144,4.0960600500755,-7.1966984889401,NA,NA
147,NA,NA,NA,17.5608701925274,-8.0394790650316,7.5035229835224,-3.5770240476899,NA,NA
148,NA,NA,NA,21.7127998255331,-3.7319182340314,0.366441799153698,-0.461592928085395,NA,NA
149,NA,NA,NA,7.0393651810856,4.9562223603869,-8.9298276574492,-0.6113569906545,NA,NA
150,NA,NA,NA,12.2308196904933,1.4922248108502,6.9349542333587,-1.0084605206918,NA,NA
151,NA,NA,NA,11.6224393260185,0.1965864267104,6.0501893791826,-12.4290279297861,NA,NA
152,NA,NA,NA,15.6103455698583,-2.7903067851739,7.5870014667412,-17.6613617403531,NA,NA
153,NA,NA,NA,19.6706947310855,-6.9895371302123,14.7353687071591,1.708379605258,NA,NA
154,NA,NA,NA,12.6843703463397,-5.179706570425,16.9623479065356,-15.9692037012055,NA,NA
155,NA,NA,NA,21.4461927773968,-6.703030163202,0.1433996110478,6.9554620600992,NA,NA
156,NA,NA,NA,24.8529060745198,-2.5505965688979,-4.2494276730676,6.039734486614,NA,NA
157,NA,NA,NA,26.0257164381859,-1.8304324571988,2.6474064774267,3.1728742856018,NA,NA
158,NA,NA,NA,29.1159171457708,-8.598252381681,11.0975120287715,-5.9513651212682,NA,NA
159,NA,NA,NA,28.6324086474687,-9.5551308483487,11.150238858126,-5.3818140402581,NA,NA
160,NA,NA,NA,26.6945113691415,-10.4767857615854,12.4121166538497,-5.7903432269218,NA,NA
161,NA,NA,NA,25.2018435932979,-11.1380680057164,11.9405184164093,-4.6440785988904,NA,NA
162,NA,NA,NA,23.6058011054699,-10.7659378636172,9.2437587216269,-2.4362745104039,NA,NA
163,NA,NA,NA,30.965918018355,-19.228440736372,8.3504456286192,-1.781589533182,NA,NA
164,NA,NA,NA,33.2024098508318,-19.2236439923995,4.4929537221572,-0.7062866455224,NA,NA
165,NA,NA,NA,36.3991795757223,-14.037204603446,-7.9860101996121,3.0885584464006,NA,NA
166,NA,NA,NA,30.6221849287621,-10.8764743901587,10.502004751503,2.6539619072158,NA,NA
167,NA,NA,NA,31.6447653650342,-5.96442800296551,5.5182733300027,36.0885810481545,NA,NA
168,NA,NA,NA,NA,-17.7257472720417,14.0879813178543,-5.5773917938463,NA,NA
169,NA,NA,NA,NA,-17.7371237044414,14.0891105135572,-5.5556601444781,NA,NA
170,NA,NA,NA,26.0004992158307,-15.7684827808336,4.8792695989368,7.8349585728241,NA,NA
171,NA,-4.1820783874682,NA,NA,-11.4298572214727,3.73232549331119,7.7828706772366,NA,NA
172,NA,12.2734089593209,NA,NA,-10.7775937455472,6.91406258771,22.6075309319029,NA,NA
173,NA,27.5753594201706,NA,NA,-1.0337796698993,-7.0524264033921,3.5869105401666,NA,NA
174,NA,61.6243507792714,NA,NA,7.940949400711,-14.4342500253181,-1.888647646718,NA,NA
175,NA,65.2768426303286,NA,NA,9.725344968988,-15.431542205532,-6.9963472682847,NA,NA
176,NA,63.9834016020913,NA,NA,15.9704110853395,-5.689485659231,-18.6252154029146,NA,NA
177,0.0108996345327057,62.8465812937761,NA,NA,11.2871166415706,0.490496489817001,-30.8487521497642,NA,NA
178,-13.6449623497429,59.1721750606625,NA,NA,17.8660467160416,-7.935223039598,-25.039011407559,NA,NA
179,-16.9694354816485,46.221341173062,NA,NA,18.6356668194445,-13.533693119069,-16.3930822021514,NA,NA
180,-24.7476617501994,46.149288098167,NA,NA,6.2811564192352,-12.3247610430374,-10.62275088207,NA,NA
181,-12.321246856021,47.600492947825,NA,NA,-8.3144360123189,5.6769222826538,-20.7296652786357,NA,NA
182,-5.1482267649102,61.3110163609126,NA,NA,-12.20503205832,25.0986698891333,-8.4361565565709,NA,NA
183,-2.5116158873573,53.7276479185988,NA,NA,3.2816458257337,12.5099480461974,-2.463684405189,NA,NA
184,-9.9364686870662,38.6190751203022,NA,NA,3.6167972499593,21.1634199212545,-9.3911662965173,NA,NA
185,-10.9155012661203,27.2436623047091,NA,NA,-6.8759526965743,12.1755505469997,-3.528136902115,NA,NA
186,-6.8239987640831,17.1177473438266,NA,NA,0.0443563551706987,6.6208327680261,-1.8004148856047,NA,NA
187,-4.6369201465155,14.7222127156629,NA,NA,9.2667061731538,4.4719678985302,3.0747439656655,NA,NA
188,2.3838266216111,20.9355071077315,NA,NA,4.4611049181128,4.4506804876978,-12.2435855040649,NA,NA
189,5.5246412360554,21.0475332409743,NA,NA,0.6792330519948,8.0724597468967,-8.536193127014,NA,NA
190,14.0112805238433,10.7061699087911,NA,NA,-1.8198670125047,16.967330094839,-12.625747103382,NA,NA
191,9.7526333525339,22.2887357274595,NA,NA,0.272282825264298,16.7919159321894,-18.3094289867663,NA,NA
192,4.4156336928944,32.7907880188868,NA,NA,4.7584239852661,3.7441126923686,-7.1274772992258,NA,NA
193,5.6798918644096,41.4828742986921,NA,NA,2.81798937799901,-3.4059547860253,7.3185626946446,NA,NA
194,5.9862999225815,48.6471573733367,NA,NA,11.7630726416923,-5.2220596379073,5.41559527969,NA,NA
195,6.69256520596451,54.6500207446469,NA,NA,-3.4474248821032,6.5712512414094,0.066316189458302,NA,NA
196,8.38910264685269,64.1130379618891,NA,NA,1.4268938027361,15.3233121394396,-2.3740460454257,NA,NA
197,9.6513890944108,71.891736264079,NA,NA,22.6130433461608,19.1627041755399,-13.5214904171763,NA,NA
198,11.4263507707612,85.7810805046983,NA,NA,11.3477695174061,17.2560991027873,-6.7494351279476,NA,NA
199,10.575816339755,95.084606703453,NA,NA,-12.8895604441276,39.4173018599575,-5.4698438486511,NA,NA
200,9.42887928116758,96.3976980624855,NA,NA,-9.8729444388427,12.142765911876,1.4031480616089,NA,NA
201,11.4854344148655,89.726130507836,NA,NA,-5.4470303125984,15.870988950716,-7.9488249541525,NA,NA
202,15.2333253754954,64.1434606288837,NA,NA,0.0283412289994018,41.4010767647134,-11.4345028519554,NA,NA
203,13.8911136219808,51.8770347608843,NA,NA,63.1929454607087,13.1009930802683,-9.1141840540682,NA,NA
204,13.915911610846,34.8501705144931,NA,NA,110.64537368625,12.1655888845575,-16.5403442747171,NA,NA
205,-4.8746814255712,-1.06869893930909,NA,NA,154.456009867564,7.0396372363651,-15.5470662551619,NA,NA
206,-5.8258812687161,-0.871192413028211,NA,NA,155.481166506191,-4.0336849610181,-12.671454313865,NA,NA
207,-6.79948200696961,-0.0176288141059047,NA,NA,148.714046467275,4.2776831423536,-23.7708033161323,NA,NA
208,1.08869193081679,-1.86144833482868,NA,NA,129.619726852167,10.9012974429701,-33.1284018235473,NA,NA
209,33.6973537684861,-43.3465268371107,NA,NA,-15.6547828170267,13.9305061140576,-38.929171747242,NA,NA
210,2.92918865048759,8.9646785841912,NA,NA,-20.8292417512381,13.5116743856913,-36.6623775682655,NA,NA
211,2.25479401087642,13.8243893957521,NA,NA,-19.7479903113776,10.7446034291023,-31.7227071624746,NA,NA
212,5.56661843956718,80.5683345892728,NA,NA,-23.7792670694422,11.6367480130042,-32.9038349520954,NA,NA
213,5.77414931974468,98.2434461670684,NA,NA,-21.6599951671694,9.8821842464686,-32.1528471411876,NA,NA
214,3.63443535634619,107.998689985525,NA,NA,-18.9988328072395,1.7743899243532,-33.8960163418484,NA,NA
215,5.15953100982691,101.761848992923,NA,NA,-16.7571722986877,NA,NA,NA,NA
216,2.3546936600136,73.3965647485172,NA,NA,-14.5898991762579,NA,NA,NA,NA
217,0.798417788445192,118.031141498432,NA,NA,-19.5575487196006,NA,NA,NA,NA
218,-0.212079214612999,79.728261940557,NA,NA,-22.5695748236669,4.0653269006402,-3.1957796812769,NA,NA
219,1.99894069063251,54.1857629316402,NA,NA,-14.7932555639813,5.7605573707102,-11.9471433839533,NA,NA
220,8.3462406680973,32.1640130915909,NA,NA,-8.0660728102671,-6.808699706097,-13.3964203479261,NA,NA
221,-3.2644116215854,19.2205317091002,NA,NA,-9.8154530641407,-4.0584864121043,-7.5133112855582,NA,NA
222,0.938915328593101,3.3598445073074,NA,NA,-12.424910937281,0.302485793808803,-8.4660302312726,NA,NA
223,6.5669452246499,-5.0941250239576,NA,NA,-4.747699043449,-4.6543234406086,-4.6713919917245,NA,NA
224,8.4579715663816,-10.6696120217462,NA,NA,-6.9300105316547,-9.8452211494494,NA,NA,NA
225,7.6594903926443,-14.6269272591174,NA,NA,-13.4001598694622,3.6235858231301,NA,NA,NA
226,-4.4794192923946,-11.4675321277617,NA,NA,-10.9601417147006,11.661738865229,NA,NA,NA
227,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,NA,NA,NA,NA,-18.901874121238,8.961287462724,NA,NA,NA
229,-1.4749785410962,7.9522793829979,NA,NA,-13.9814209555786,10.2112088532474,NA,NA,NA
230,-9.6042227801694,11.2498293908849,NA,NA,-10.2220733706844,2.1631321807932,NA,NA,NA
231,-4.9869020379839,14.3572696754558,NA,NA,-6.8254439887227,1.259969932089,NA,NA,NA
232,-5.2681051697266,18.8640741417072,NA,NA,-4.260379944701,-3.5883329936997,NA,NA,NA
233,1.1555619338824,20.4991743102964,NA,NA,-2.2290971147064,-7.6577686973907,NA,NA,NA
234,7.0514532235253,12.2614114249124,NA,NA,-0.1421259820009,-14.4411809749685,NA,NA,NA
235,9.7556746943839,3.6091025702525,NA,NA,0.598366149570099,-15.7861210262872,NA,NA,NA
236,10.2346118938989,7.0986064059275,NA,NA,-3.9178194475101,-16.532287176372,NA,NA,NA
237,14.4010807753834,6.1334501528916,NA,NA,-1.8832100960347,-19.8969252328218,NA,NA,NA
238,8.1851009350197,10.1890331388026,NA,NA,1.3076520160813,-22.0977893082399,NA,NA,NA
239,3.5634129233599,13.9144021226709,NA,NA,9.6465188877601,-22.8821234243155,NA,NA,NA
240,11.6386117636096,22.9936769597909,NA,NA,13.9195627578693,-23.1345347424399,NA,NA,NA
241,3.4407544983482,39.6771459360107,NA,NA,18.1939684257166,-17.9424389146479,NA,NA,NA
242,2.3467095296256,42.7808000437632,NA,NA,20.8473185939858,-14.0484427456324,NA,NA,NA
243,18.5272479344177,8.0302510205907,NA,NA,38.4066967687734,-3.8651784822275,NA,NA,NA
244,18.6749661052766,-8.5720906170088,NA,NA,41.084502773779,22.1304145767031,NA,NA,NA
245,17.8022445656229,-0.799662571990694,NA,NA,46.3517389161005,33.8108732017852,NA,NA,NA
246,4.59457682259351,15.0767565527229,NA,NA,65.2804030527701,36.5207521609008,NA,NA,NA
247,2.3195565960813,18.4246475960174,NA,NA,73.8177682243117,56.1671453229298,NA,NA,NA
248,-13.9417394515226,41.2044685212943,NA,NA,65.9422667588491,88.4319150440533,NA,NA,NA
249,-10.7272164201647,44.6709666236951,NA,NA,67.2571662479135,108.273283627278,NA,NA,NA
250,38.1231542407286,11.2218842648921,NA,NA,73.3043811185095,101.757693708142,NA,NA,NA
251,58.1218163508781,-13.0605999947957,NA,NA,74.9208361960869,100.688842692704,NA,NA,NA
252,47.4561548973315,-5.7348972989023,NA,NA,80.140243413212,85.4482622606725,NA,NA,NA
253,-18.4676902777207,-2.9161671633682,NA,NA,92.8660056470335,53.8481363964729,NA,NA,NA
254,-17.5382046190449,66.8752842395375,NA,NA,85.7047968253555,27.1395582060327,NA,NA,NA
255,-15.4000552576276,80.3638273075752,NA,NA,77.4156331004018,-12.8252694013495,NA,NA,NA
256,-11.0414724661739,45.207387243817,NA,NA,72.318888065112,8.2783821363988,NA,NA,NA
257,-11.8574226279476,56.7267918960057,NA,NA,45.6638219369726,4.3343223165222,NA,NA,NA
258,-14.0523661446011,55.7846949858695,NA,NA,46.8181859026195,19.7512423300387,NA,NA,NA
259,-14.6151380489185,56.7098091373467,NA,NA,47.8101897199947,9.1138119439289,NA,NA,NA
260,-21.0302460264996,51.907381953403,NA,NA,39.2461028580191,11.9978140473402,NA,NA,NA
261,-14.7646256575817,50.9082610768571,NA,NA,39.4790306914487,11.6378549391469,NA,NA,NA
262,-12.3367707327609,48.1700063761406,NA,NA,53.2746456351322,21.0414323225104,NA,NA,NA
263,-54.8100978682302,35.5754968008326,NA,NA,61.026502024497,3.4705643918322,NA,NA,NA
264,-12.9870561745082,17.0387611017637,NA,NA,76.3408021706621,-13.1024834318115,NA,NA,NA
